,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중,상장주식수
818,33290,코웰패션,"6,060",,5,"5,770","6,130","5,700","1,531,536","9,165,266,730","548,431,418,040",0.03,"90,500,234"
819,33310,디케이디앤아이,"3,475",,-0.3,"3,485","3,605","3,420","598,940","2,108,260,230","76,354,128,225",0,"21,972,411"
820,33320,제이씨현시스템,"5,730",,0.9,"5,680","5,730","5,620","75,907","432,174,500","109,525,695,360",0.01,"19,114,432"
821,33340,좋은사람들,"4,685",,1,"4,680","4,725","4,630","1,074,924","5,036,777,860","140,120,029,440",0.01,"29,908,224"
822,33430,디에스티,"1,550",,-4,"1,605","1,625","1,540","1,192,556","1,864,379,995","85,123,008,500",0,"54,918,070"
823,33500,동성화인텍,"8,480",,-1.8,"8,610","8,650","8,410","167,130","1,417,054,610","228,821,004,320",0.01,"26,983,609"
824,33530,세종공업,"7,310",,-1,"7,350","7,430","7,190","160,552","1,165,833,190","164,872,751,720",0.01,"22,554,412"
825,33540,파라텍,"5,330",,0.4,"5,300","5,510","5,280","360,838","1,940,336,110","89,760,142,160",0.01,"16,840,552"
826,33560,블루콤,"4,420",,0.8,"4,375","4,420","4,350","63,037","275,940,870","79,949,167,740",0,"18,088,047"
827,33600,에이코넬,"1,340",,1.5,"1,330","1,340","1,305","107,734","142,696,950","23,887,150,880",0,"17,826,232"
828,33640,네패스,"18,250",,1.7,"17,950","18,400","17,750","345,756","6,267,449,450","420,830,436,500",0.02,"23,059,202"
829,33660,아주캐피탈,"11,300",,5.6,"10,800","11,350","10,800","100,164","1,117,458,650","650,268,557,000",0.04,"57,545,890"
830,33780,KT&G,"102,500",,0.5,"101,500","102,500","101,500","222,076","22,642,934,000","14,072,480,942,500",0.81,"137,292,497"
831,33790,스카이문스테크놀로지,"2,645",,3.3,"2,580","2,720","2,515","113,120","297,566,715","45,274,729,500",0,"17,117,100"
832,33830,티비씨,"1,035",,0.5,"1,020","1,035","1,005","625,792","637,854,895","103,500,000,000",0.01,"100,000,000"
833,33920,무학,"13,450",,3.1,"12,950","13,500","12,900","18,251","243,480,950","383,325,000,000",0.02,"28,500,000"
834,34020,두산중공업,"7,200",,-1.4,"7,250","7,260","7,100","718,683","5,149,312,720","843,457,147,200",0.05,"117,146,826"
835,34120,SBS,"27,600",,0,"27,600","28,600","27,100","84,850","2,347,891,300","503,771,263,200",0.03,"18,252,582"
836,34220,LG디스플레이,"21,950",,0.9,"21,800","22,050","21,700","2,164,347","47,446,070,350","7,854,054,615,000",0.45,"357,815,700"
837,34230,파라다이스,"18,400",,1.1,"18,150","18,500","18,000","875,891","16,051,230,750","1,673,345,164,800",0.1,"90,942,672"
838,34300,신세계건설,"29,700",,-0.2,"29,600","29,950","29,600","4,117","122,145,550","118,800,000,000",0.01,"4,000,000"
839,34310,NICE,"21,900",,1.6,"21,700","22,100","21,400","78,678","1,719,088,100","829,622,370,000",0.05,"37,882,300"
840,34590,인천도시가스,"29,300",,0.2,"29,300","29,350","29,200","3,016","88,108,400","128,180,292,200",0.01,"4,374,754"
841,34730,SK,"272,500",,-1.3,"274,000","276,500","271,500","118,696","32,448,422,000","19,173,180,932,500",1.1,"70,360,297"
842,03473K,SK우,"147,500",,-0.3,"148,000","148,500","146,500",534,"78,728,500","83,504,912,500",0,"566,135"
843,34810,해성산업,"11,350",,0,"11,350","11,400","11,200","2,786","31,623,400","111,003,000,000",0.01,"9,780,000"
844,34830,한국토지신탁,"2,695",,0,"2,695","2,705","2,640","406,609","1,088,977,175","680,458,474,850",0.04,"252,489,230"
845,34940,조아제약,"4,785",,2.4,"4,700","4,785","4,675","127,437","603,374,415","135,464,455,335",0.01,"28,310,231"
846,34950,한국기업평가,"56,500",,0,"56,000","56,800","56,000","1,309","73,743,000","256,539,041,000",0.01,"4,540,514"
847,35000,지투알,"8,620",,0.7,"8,560","8,680","8,540","9,052","77,901,410","142,811,065,580",0.01,"16,567,409"
848,35080,인터파크홀딩스,"2,420",,1.7,"2,405","2,420","2,370","51,994","124,649,280","141,570,000,000",0.01,"58,500,000"
849,35150,백산,"7,990",,0,"7,950","8,080","7,730","127,938","1,008,711,970","193,358,000,000",0.01,"24,200,000"
850,35200,프럼파스트,"3,365",,0,"3,360","3,380","3,320","19,352","64,787,190","32,743,435,350",0,"9,730,590"
851,35250,강원랜드,"31,600",,1.1,"31,250","31,750","31,200","364,901","11,499,044,850","6,760,519,800,000",0.39,"213,940,500"
852,35290,더블유에프엠,"4,600",,2.7,"4,460","4,690","4,400","286,083","1,305,595,095","106,485,372,400",0.01,"23,148,994"
853,35420,NAVER,"122,000",,0.4,"121,500","122,500","121,000","459,201","56,028,893,750","20,107,234,190,000",1.16,"164,813,395"
854,35460,기산텔레콤,"2,960",,2.8,"2,880","3,010","2,810","738,513","2,168,873,465","43,148,926,400",0,"14,577,340"
855,35480,마제스타,"1,475",,0,0,0,0,0,0,"67,155,378,250",0,"45,529,070"
856,35510,신세계 I&C,"150,500",,-1,"151,000","151,500","149,500","4,302","647,388,000","258,860,000,000",0.01,"1,720,000"
857,35600,KG이니시스,"13,600",,-0.4,"13,550","13,650","13,300","151,963","2,047,665,050","379,500,302,400",0.02,"27,904,434"
858,35610,솔본,"5,100",,0,"5,110","5,140","5,080","35,607","181,933,180","139,464,584,700",0.01,"27,345,997"
859,35620,바른손이앤에이,"1,765",,5.1,"1,675","1,765","1,650","1,029,397","1,783,738,000","124,198,245,670",0.01,"70,367,278"
860,35720,카카오,"102,500",,2,"101,000","103,000","100,500","263,322","26,841,673,000","8,547,246,732,500",0.49,"83,387,773"
861,35760,CJ ENM,"232,200",,0.9,"228,200","232,900","228,100","38,716","8,960,875,800","5,091,306,364,800",0.29,"21,926,384"
862,35810,이지바이오,"7,000",,2.3,"6,910","7,130","6,900","1,571,672","10,995,844,110","405,491,457,000",0.02,"57,927,351"
863,35890,서희건설,"1,260",,-2.3,"1,290","1,290","1,255","1,784,236","2,260,857,425","218,569,358,700",0.01,"173,467,745"
864,35900,JYP Ent.,"31,400",,-1.7,"31,850","31,950","31,150","462,697","14,536,831,400","1,111,362,305,600",0.06,"35,393,704"
865,36000,예림당,"6,300",,-1.2,"6,380","6,390","6,280","95,859","605,253,340","145,115,945,100",0.01,"23,034,277"
866,36010,아비코전자,"5,360",,1.3,"5,310","5,360","5,260","28,713","152,491,620","71,250,126,240",0,"13,292,934"
867,36030,KTH,"4,920",,-0.8,"4,970","4,970","4,865","4,886","23,981,955","175,717,908,240",0.01,"35,715,022"
868,36090,위지트,"1,220",,0.8,"1,210","1,230","1,200","464,205","563,577,785","88,754,161,860",0.01,"72,749,313"
869,36120,SCI평가정보,"2,385",,0.4,"2,380","2,390","2,305","315,053","743,622,325","84,667,500,000",0,"35,500,000"
870,36170,씨티젠,"3,080",,0,"3,080","3,150","3,055","168,184","520,232,775","99,672,499,080",0.01,"32,361,201"
871,36180,영인프런티어,"8,180",,5,"7,790","8,460","7,750","2,490,970","20,417,208,510","143,970,789,380",0.01,"17,600,341"
872,36190,금화피에스시,"35,200",,0.1,"34,750","35,200","34,650","3,389","118,538,250","211,200,000,000",0.01,"6,000,000"
873,36200,유니셈,"5,460",,8.3,"5,090","5,590","5,080","10,626,602","57,730,507,900","167,426,657,580",0.01,"30,664,223"
874,36260,이매진아시아,"2,460",,-0.6,"2,475","2,510","2,385","664,003","1,628,716,005","87,770,625,360",0.01,"35,679,116"
875,36420,제이콘텐트리,"5,080",,0,"5,040","5,130","5,030","746,072","3,788,811,300","731,870,428,560",0.04,"144,068,982"
876,36460,한국가스공사,"46,450",,-1.3,"46,800","46,850","45,650","427,901","19,765,565,850","4,287,938,850,000",0.25,"92,313,000"
877,36480,대성미생물,"20,450",,0,"22,650","23,300","20,350","1,229,313","26,848,575,800","77,710,000,000",0,"3,800,000"
878,36490,SK머티리얼즈,"174,800",,-2,"176,500","176,800","174,100","20,893","3,667,170,300","1,843,733,240,400",0.11,"10,547,673"
879,36530,S&T홀딩스,"12,900",,-0.8,"13,000","13,150","12,850","5,935","76,933,800","210,320,129,400",0.01,"16,303,886"
880,36540,SFA반도체,"1,760",,-0.8,"1,765","1,785","1,745","353,183","622,179,635","248,374,070,560",0.01,"141,121,631"
881,36560,영풍정밀,"9,470",,-0.1,"9,450","9,550","9,350","26,801","253,510,360","149,152,500,000",0.01,"15,750,000"
882,36570,엔씨소프트,"497,500",,0.3,"496,000","505,000","493,000","55,960","27,790,334,000","10,914,663,445,000",0.63,"21,939,022"
883,36580,팜스코,"8,640",,-0.8,"8,800","8,850","8,520","208,695","1,799,418,340","317,329,427,520",0.02,"36,727,943"
884,36620,버추얼텍,956,,0.6,952,958,933,"276,718","261,722,050","37,720,262,952",0,"39,456,342"
885,36630,세종텔레콤,515,,1.2,507,516,506,"3,353,655","1,714,555,364","309,167,954,890",0.02,"600,326,126"
886,36640,HRS,"2,970",,-0.7,"2,990","3,000","2,955","67,641","200,977,250","48,573,756,000",0,"16,354,800"
887,36670,KCI,"13,550",,3,"13,100","13,650","12,950","186,528","2,505,144,400","152,708,500,000",0.01,"11,270,000"
888,36690,코맥스,"4,420",,1.4,"4,360","4,425","4,330","22,451","98,077,145","63,117,445,300",0,"14,279,965"
889,36710,심텍홀딩스,"2,040",,-0.2,"2,045","2,060","1,995","363,967","730,029,640","72,903,314,760",0,"35,736,919"
890,36800,나이스정보통신,"21,550",,0.9,"21,350","21,550","21,250","5,136","110,014,050","215,500,000,000",0.01,"10,000,000"
891,36810,에프에스티,"7,390",,-2.4,"7,540","7,640","7,270","741,451","5,508,575,160","149,527,885,460",0.01,"20,233,814"
892,36830,솔브레인,"54,700",,0.7,"54,200","54,900","53,800","25,797","1,403,999,400","951,685,423,700",0.05,"17,398,271"
893,36890,진성티이씨,"9,020",,-0.1,"8,980","9,110","8,960","89,283","805,394,820","202,790,057,360",0.01,"22,482,268"
894,36930,주성엔지니어링,"8,980",,4.4,"8,590","9,100","8,500","1,228,692","10,901,049,510","433,277,923,760",0.02,"48,249,212"
895,37030,파워넷,"4,655",,3.2,"4,510","4,655","4,450","261,653","1,196,874,270","55,904,753,170",0,"12,009,614"
896,37070,파세코,"6,900",,1.5,"6,810","6,900","6,740","270,755","1,847,803,640","96,600,000,000",0.01,"14,000,000"
897,37230,한국팩키지,"2,880",,0.4,"2,870","2,910","2,850","560,368","1,608,608,460","72,000,000,000",0,"25,000,000"
898,37270,YG PLUS,"1,970",,1.3,"1,945","1,975","1,915","159,117","309,045,010","114,596,286,880",0.01,"58,170,704"
899,37330,인지디스플레,"2,020",,-1.9,"2,060","2,065","2,000","306,103","618,824,035","71,918,354,920",0,"35,603,146"
900,37350,성도이엔지,"6,040",,-0.3,"6,000","6,080","6,000","14,168","85,246,710","93,438,800,000",0.01,"15,470,000"
901,37370,EG,"12,050",,0,"12,000","12,100","11,900","46,517","556,581,200","90,375,000,000",0.01,"7,500,000"
902,37400,우리조명,"1,045",,0.5,"1,035","1,045","1,020","32,784","33,820,145","26,044,896,570",0,"24,923,346"
903,37440,희림,"4,860",,0.5,"4,835","4,880","4,820","21,772","105,627,035","67,663,228,500",0,"13,922,475"
904,37460,삼지전자,"11,350",,0.4,"11,300","11,400","11,000","382,865","4,280,662,700","185,215,224,700",0.01,"16,318,522"
905,37560,CJ헬로,"9,200",,0,"9,160","9,200","9,110","135,639","1,242,102,710","712,511,158,000",0.04,"77,446,865"
906,37710,광주신세계,"191,500",,0.3,"195,000","195,000","190,500",230,"44,325,500","306,400,000,000",0.02,"1,600,000"
907,37760,쎄니트,"2,175",,0.9,"2,150","2,175","2,125","96,728","207,679,305","73,586,603,175",0,"33,832,921"
908,37950,엘컴텍,"1,775",,-1.7,"1,805","1,830","1,775","1,262,938","2,350,925,145","149,894,346,225",0.01,"84,447,519"
909,38010,제일테크노스,"4,205",,0.4,"4,150","4,205","4,110","29,574","122,778,695","37,845,000,000",0,"9,000,000"
910,38060,루멘스,"2,580",,-1.3,"2,590","2,615","2,570","62,430","161,211,715","121,974,102,720",0.01,"47,276,784"
911,38070,서린바이오,"10,050",,0.5,"9,990","10,050","9,960","17,173","171,862,440","69,350,185,800",0,"6,900,516"
912,38110,에코플라스틱,"1,355",,0.4,"1,350","1,355","1,325","78,294","104,550,515","34,781,996,350",0,"25,669,370"
913,38160,팍스넷,"6,750",,0,"6,790","6,800","6,630","46,950","313,977,870","74,773,266,750",0,"11,077,521"
914,38290,마크로젠,"34,250",,0.4,"34,100","34,250","33,700","32,986","1,116,902,950","363,236,799,500",0.02,"10,605,454"
915,38340,UCI,"3,600",,0,0,0,0,0,0,"48,364,030,800",0,"13,434,453"
916,38390,레드캡투어,"16,700",,2.1,"16,500","16,800","16,350","11,243","186,458,400","143,444,316,000",0.01,"8,589,480"
917,38460,바이오스마트,"4,640",,0.6,"4,580","4,680","4,575","83,056","385,510,885","92,702,281,600",0.01,"19,978,940"
918,38500,삼표시멘트,"4,090",,-0.4,"4,070","4,125","4,050","114,864","468,898,395","439,090,837,570",0.03,"107,357,173"
919,38530,골드퍼시픽,"3,160",,1.9,"3,100","3,230","2,995","266,798","823,401,550","54,351,225,800",0,"17,199,755"
920,38540,상상인,"18,550",,-0.5,"18,550","18,800","18,400","67,154","1,249,678,650","860,895,724,150",0.05,"46,409,473"
921,38620,위즈코프,"1,170",,0,"1,160","1,190","1,160","188,977","222,476,080","45,432,003,240",0,"38,830,772"
922,38680,에스넷,"5,150",,-0.8,"5,150","5,180","5,070","162,958","834,411,490","82,787,357,250",0,"16,075,215"
923,38870,에코바이오,"7,220",,0.7,"7,200","7,290","7,150","44,498","321,225,240","83,646,544,680",0,"11,585,394"
924,38880,아이에이,"3,270",,2.2,"3,200","3,295","3,175","172,480","559,058,245","135,011,956,200",0.01,"41,288,060"
925,38950,파인디지털,"3,940",,-1.9,"4,015","4,015","3,905","16,889","67,052,140","40,230,414,100",0,"10,210,765"
926,39010,현대통신,"10,450",,-1,"10,550","10,600","10,350","18,091","189,148,700","90,131,250,000",0.01,"8,625,000"
927,39020,이건홀딩스,"3,200",,-0.9,"3,200","3,255","3,150","20,249","64,514,175","72,271,068,800",0,"22,584,709"
928,39030,이오테크닉스,"75,800",,0.9,"74,300","75,800","73,400","42,382","3,165,732,500","930,871,450,800",0.05,"12,280,626"
929,39130,하나투어,"72,500",,-0.6,"72,800","72,900","72,100","51,931","3,763,897,300","842,173,412,500",0.05,"11,616,185"
930,39200,오스코텍,"26,000",,0.8,"25,900","26,150","25,550","83,424","2,155,812,750","730,647,814,000",0.04,"28,101,839"
931,39230,에이아이비트,925,,-0.6,935,941,921,"640,205","596,352,892","59,783,782,300",0,"64,631,116"
932,39240,경남스틸,"2,015",,0.5,"2,005","2,025","1,995","77,042","154,515,470","50,375,000,000",0,"25,000,000"
933,39290,인포뱅크,"8,560",,1.4,"8,440","8,630","8,440","74,103","631,040,570","74,420,451,680",0,"8,693,978"
934,39310,세중,"3,695",,-0.8,"3,710","3,735","3,675","87,740","324,687,935","66,959,559,565",0,"18,121,667"
935,39340,한국경제TV,"5,470",,-0.9,"5,500","5,670","5,470","192,500","1,068,629,610","125,810,000,000",0.01,"23,000,000"
936,39420,케이엘넷,"2,935",,3,"2,850","2,935","2,820","380,141","1,147,915,640","70,894,132,550",0,"24,154,730"
937,39440,에스티아이,"13,750",,3,"13,300","14,000","13,200","634,780","8,696,417,200","217,662,500,000",0.01,"15,830,000"
938,39490,키움증권,"90,300",,-0.7,"90,100","91,500","89,500","72,970","6,577,109,700","1,995,606,522,000",0.11,"22,099,740"
939,39560,다산네트웍스,"7,140",,-2.1,"7,250","7,250","7,090","253,406","1,809,785,920","213,879,970,920",0.01,"29,955,178"
940,39570,HDC아이콘트롤스,"10,400",,0,"10,300","10,400","10,150","20,823","214,382,150","171,184,000,000",0.01,"16,460,000"
941,39610,화성밸브,"10,100",,-2.4,"10,250","10,300","10,100","182,256","1,854,610,200","105,145,040,000",0.01,"10,410,400"
942,39670,한류타임즈,"1,300",,0.8,"1,290","1,320","1,265","1,189,776","1,541,900,215","77,899,447,600",0,"59,922,652"
943,39740,한국정보공학,"3,885",,21,"3,260","4,020","3,250","4,049,570","15,348,557,475","31,151,472,345",0,"8,018,397"
944,39830,오로라,"10,300",,-1.4,"10,500","10,500","10,200","108,685","1,122,745,150","110,857,767,000",0.01,"10,762,890"
945,39840,디오,"42,100",,2.8,"40,900","42,950","40,900","190,073","8,018,451,450","638,716,066,300",0.04,"15,171,403"
946,39860,나노엔텍,"5,820",,0.9,"5,760","5,950","5,760","173,007","1,013,909,330","153,024,037,800",0.01,"26,292,790"
947,39980,리노스,"1,825",,0,"1,825","1,825","1,790","115,257","208,531,365","72,273,107,975",0,"39,601,703"
948,40160,누리텔레콤,"7,220",,-0.8,"7,230","7,270","7,200","24,337","175,909,000","87,040,962,700",0.01,"12,055,535"
949,40300,YTN,"2,130",,-0.9,"2,165","2,165","2,095","35,594","75,774,435","89,460,000,000",0.01,"42,000,000"
950,40350,큐로컴,"1,330",,0,"1,330","1,355","1,315","236,755","315,868,090","145,847,375,730",0.01,"109,659,681"
951,40420,정상제이엘에스,"7,140",,0.6,"7,100","7,150","7,090","5,415","38,502,990","111,937,721,280",0.01,"15,677,552"
952,40610,SG&G,"2,145",,-0.2,"2,155","2,155","2,110","51,077","108,644,335","73,117,035,420",0,"34,087,196"
953,40910,아이씨디,"11,200",,0,"11,150","11,200","10,850","194,340","2,139,868,150","188,154,366,400",0.01,"16,799,497"
954,41020,인프라웨어,"1,235",,0.8,"1,210","1,250","1,205","149,805","184,257,180","46,267,002,600",0,"37,463,160"
955,41140,넥슨지티,"12,300",,1.2,"12,050","12,650","12,000","1,059,804","13,135,682,500","435,091,860,600",0.03,"35,373,322"
956,41190,우리기술투자,"3,670",,1.9,"3,580","3,680","3,550","5,344,164","19,399,580,500","308,280,000,000",0.02,"84,000,000"
957,41440,에버다임,"6,360",,1,"6,340","6,380","6,270","69,941","442,531,980","113,945,403,840",0.01,"17,915,944"
958,41460,한국전자인증,"5,010",,0,"5,040","5,080","4,960","120,953","605,931,185","107,510,837,490",0.01,"21,459,249"
959,41510,에스엠,"40,300",,0.5,"40,200","40,650","40,050","129,421","5,212,599,800","929,491,330,300",0.05,"23,064,301"
960,41520,이라이콤,"7,470",,0.5,"7,450","7,490","7,350","67,551","501,541,260","91,049,813,100",0.01,"12,188,730"
961,41590,에너전트,"1,870",,-1.1,"1,890","1,890","1,840","65,733","122,036,380","83,167,857,300",0,"44,474,790"
962,41650,상신브레이크,"4,430",,1.1,"4,380","4,430","4,360","28,624","125,860,085","95,118,523,500",0.01,"21,471,450"
963,41830,인바디,"22,850",,1.6,"22,350","23,000","22,350","82,493","1,882,776,600","312,674,418,700",0.02,"13,683,782"
964,41910,에스텍파마,"9,230",,-0.2,"9,250","9,250","9,150","18,988","174,391,500","109,820,967,490",0.01,"11,898,263"
965,41920,메디아나,"7,650",,0.7,"7,570","7,690","7,460","33,258","252,446,930","66,176,294,400",0,"8,650,496"
966,41930,동아화성,"7,000",,-1.7,"7,130","7,140","6,940","609,910","4,277,420,900","110,600,000,000",0.01,"15,800,000"
967,41960,코미팜,"22,700",,0.2,"22,650","23,250","22,450","172,430","3,942,599,750","1,318,207,909,100",0.08,"58,070,833"
968,42000,카페24,"107,400",,-0.7,"108,500","108,500","106,200","31,699","3,388,640,800","1,012,846,117,800",0.06,"9,430,597"
969,42040,케이피엠테크,"1,385",,0.7,"1,365","1,390","1,350","906,023","1,242,623,730","127,043,003,000",0.01,"91,727,800"
970,42110,에스씨디,"1,685",,-1.5,"1,695","1,725","1,685","782,613","1,328,404,360","81,435,315,340",0,"48,329,564"
971,42370,비츠로테크,"6,450",,-1.8,"6,520","6,550","6,440","99,025","640,672,410","144,182,480,850",0.01,"22,353,873"
972,42420,네오위즈홀딩스,"14,350",,-1,"14,350","14,450","14,150","9,864","140,709,050","127,096,027,100",0.01,"8,856,866"
973,42500,링네트,"4,000",,1.6,"3,935","4,000","3,855","110,427","433,637,455","59,747,512,000",0,"14,936,878"
974,42510,라온시큐어,"3,010",,-1.5,"3,030","3,055","2,985","514,463","1,549,694,390","95,746,932,120",0.01,"31,809,612"
975,42520,한스바이오메드,"28,750",,-1.4,"29,100","29,700","28,500","68,616","1,986,581,750","283,413,388,750",0.02,"9,857,857"
